Filename,Original,RuleName,CitationType,MatchType,Vids,Nodes,Content,Error,Notes,ExtractedSeries
s3://vlex-tna-files/ewca/civ/2010/2010-ewca-103-civ.xml,on different grounds<citation entityType='SyntalexMatch' ruleName='STC_LT' vids='818734105'>[2007] STC 1265</citation>) to hold,STC_LT,Caselaw,SyntalexMatch,818734105,,[2007] STC 1265,,Resolved match,STC
s3://vlex-tna-files/ewca/civ/2010/2010-ewca-103-civ.xml,",<citation entityType='SyntalexMatch' ruleName='STC_LT' vids='792649137'>[2006] STC 1252</citation>; <span style=""font-style:italic"">Litster",STC_LT,Caselaw,SyntalexMatch,792649137,,[2006] STC 1252,,Resolved match,STC
s3://vlex-tna-files/ewca/civ/2010/2010-ewca-917-civ.xml,Card Services Ltd</span><citation entityType='SyntalexMatch' ruleName='STC_LT' vids='792649137'>[2006] STC 1252</citation>. The latter,STC_LT,Caselaw,SyntalexMatch,792649137,,[2006] STC 1252,,Resolved match,STC
s3://vlex-tna-files/ewca/civ/2016/2016-ewca-1180-civ.xml,",<citation entityType='SyntalexMatch' ruleName='STC_LT' vids='792684601'>[2009] STC 254</citation>(“<span style=""font-style:italic"">FII</span><span> </span><span",STC_LT,Caselaw,SyntalexMatch,792684601,,[2009] STC 254,,Resolved match,STC
s3://vlex-tna-files/ewca/civ/2016/2016-ewca-1180-civ.xml,",<citation entityType='SyntalexMatch' ruleName='STC_LT' vids='806843457'>[2010] STC 1251</citation><authorialNote class=""footnote"" marker=""2"">",STC_LT,Caselaw,SyntalexMatch,806843457,,[2010] STC 1251,,Resolved match,STC
s3://vlex-tna-files/ewca/civ/2016/2016-ewca-1180-civ.xml,",<citation entityType='SyntalexMatch' ruleName='STC_LT' vids='793056345'>[2014] STC 1236</citation>(“<span style=""font-style:italic"">Portfolio Dividends",STC_LT,Caselaw,SyntalexMatch,793056345,,[2014] STC 1236,,Resolved match,STC
s3://vlex-tna-files/ewca/civ/2016/2016-ewca-1180-civ.xml,"</span>,<citation entityType='SyntalexMatch' ruleName='STC_LT' vids='793239377'>[2010] STC 2072</citation>(“<span style=""font-style:italic"">Littlewoods HC1”</span>)<span",STC_LT,Caselaw,SyntalexMatch,793239377,,[2010] STC 2072,,Resolved match,STC
s3://vlex-tna-files/ewca/civ/2016/2016-ewca-1180-civ.xml,"</span>),<citation entityType='SyntalexMatch' ruleName='STC_LT' vids='792630349'>[2014] STC 1761</citation>(“<span style=""font-style:italic"">Littlewoods HC2”</span>)<span",STC_LT,Caselaw,SyntalexMatch,792630349,,[2014] STC 1761,,Resolved match,STC
s3://vlex-tna-files/ewca/civ/2016/2016-ewca-1180-civ.xml,",<citation entityType='SyntalexMatch' ruleName='STC_LT' vids='792649137'>[2006] STC 1252</citation>at [89] per",STC_LT,Caselaw,SyntalexMatch,792649137,,[2006] STC 1252,,Resolved match,STC
s3://vlex-tna-files/ewca/civ/2016/2016-ewca-1180-civ.xml,",<citation entityType='SyntalexMatch' ruleName='STC_LT' vids='793475281'>[2012] STC 1150</citation>, and <span",STC_LT,Caselaw,SyntalexMatch,793475281,,[2012] STC 1150,,Resolved match,STC
s3://vlex-tna-files/ewca/civ/2016/2016-ewca-1180-civ.xml,"But he did<citation entityType='SyntalexMatch' ruleName='STC_LT' vids='792684601'>[2009] STC 254</citation>, para 267,",STC_LT,Caselaw,SyntalexMatch,792684601,,[2009] STC 254,,Resolved match,STC
s3://vlex-tna-files/ewhc/ch/2010/2010-ewhc-1573-ch.xml,"</span><span class=""apple-style-span"" style=""color:#222222""><citation entityType='SyntalexMatch' ruleName='UKUT_LC_TCC' vids='862178868'>[2009] UKUT 175 (TCC)</citation>where the relevant",UKUT_LC_TCC,Caselaw,SyntalexMatch,862178868,,[2009] UKUT 175 (TCC),,Resolved match,UKUT  TCC
s3://vlex-tna-files/ewhc/ch/2019/2019-ewhc-2551-ch.xml,"Co</span>,<span style=""font-style:italic""> </span><citation entityType='SyntalexMatch' ruleName='LJKB' vids='807070869'>(1911) 81 LJKB 465</citation>; <span style=""font-style:italic"">Transvaal",LJKB,Caselaw,SyntalexMatch,807070869,,(1911) 81 LJKB 465,,Resolved match,LJKB
s3://vlex-tna-files/ewhc/ch/2019/2019-ewhc-3096-ch.xml,"style=""text-decoration:underline"">Developments No.2 Ltd</span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='793905485'>[2011] PNLR 12</citation>at [17] and",pnlr_LT,Caselaw,SyntalexMatch,793905485,,[2011] PNLR 12,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/ch/2019/2019-ewhc-3096-ch.xml,"style=""text-decoration:underline"">Veitch v Avery</span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='793675125'>[2008] PNLR 7</citation>, <span style=""text-decoration:underline"">Dayman",pnlr_LT,Caselaw,SyntalexMatch,793675125,,[2008] PNLR 7,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/comm/2014/2014-ewhc-3615-comm.xml,",<citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='792573429'>[2010] PNLR 15</citation>in this connection.",pnlr_LT,Caselaw,SyntalexMatch,792573429,,[2010] PNLR 15,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/comm/2012/2012-ewhc-1321-comm.xml,(No 2) </span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='804490337'>[1998] PNLR 564</citation>at 583. </p>,pnlr_LT,Caselaw,SyntalexMatch,804490337,,[1998] PNLR 564,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/comm/2019/2019-ewhc-150-comm.xml,",<citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='793409001'>[2004] PNLR 16</citation>at [110]-[117]. </p>",pnlr_LT,Caselaw,SyntalexMatch,793409001,,[2004] PNLR 16,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/comm/2019/2019-ewhc-150-comm.xml,Bowman Law Ltd</span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='792769205'>[2010] PNLR 22</citation>:- </p> </content>,pnlr_LT,Caselaw,SyntalexMatch,792769205,,[2010] PNLR 22,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/comm/2019/2019-ewhc-150-comm.xml,"Bowman Law Ltd</span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='792769205'>[2010] PNLR 22</citation>, Vos J",pnlr_LT,Caselaw,SyntalexMatch,792769205,,[2010] PNLR 22,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/comm/2019/2019-ewhc-150-comm.xml,v Avery </span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='793675125'>[2008] PNLR 7</citation>Auld LJ held,pnlr_LT,Caselaw,SyntalexMatch,793675125,,[2008] PNLR 7,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/comm/2019/2019-ewhc-150-comm.xml,v Avery </span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='793675125'>[2008] PNLR 7</citation>cited by Mr,pnlr_LT,Caselaw,SyntalexMatch,793675125,,[2008] PNLR 7,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/comm/2019/2019-ewhc-150-comm.xml,Holdings v Beaumonts</span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='806680485'>[2003] PNLR 27</citation>at [52]) in,pnlr_LT,Caselaw,SyntalexMatch,806680485,,[2003] PNLR 27,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/comm/2019/2019-ewhc-150-comm.xml,Holdings v Beaumonts</span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='806680485'>[2003] PNLR 27</citation>. I bear,pnlr_LT,Caselaw,SyntalexMatch,806680485,,[2003] PNLR 27,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/comm/2019/2019-ewhc-150-comm.xml,"style=""font-style:italic"">Barings No.7 </span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='792989509'>[2003] PNLR 34</citation>at [p728]-[729] :",pnlr_LT,Caselaw,SyntalexMatch,792989509,,[2003] PNLR 34,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/comm/2019/2019-ewhc-150-comm.xml,"and <span style=""font-style:italic"">Barings</span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='792989509'>[2003] PNLR 34</citation>is that the",pnlr_LT,Caselaw,SyntalexMatch,792989509,,[2003] PNLR 34,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/tcc/2021/2021-ewhc-590-tcc.xml,";<citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='792522649'>[2012] PNLR 30</citation>, a decision",pnlr_LT,Caselaw,SyntalexMatch,792522649,,[2012] PNLR 30,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/tcc/2003/2003-ewhc-1487-tcc.xml,"</span> <span style=""font-size:12pt""><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='804159405'>[1998] PNLR 172</citation>which was important,",pnlr_LT,Caselaw,SyntalexMatch,804159405,,[1998] PNLR 172,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/qb/2020/2020-ewhc-901-qb.xml,"style=""font-style:italic"">N v. Agrawal</span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='803940757'>[1999] PNLR 939</citation>, 943 to",pnlr_LT,Caselaw,SyntalexMatch,803940757,,[1999] PNLR 939,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/qb/2020/2020-ewhc-901-qb.xml,"Coopers and Lybrand</span><citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='792989509'>[2003] PNLR 34</citation>at [838], it",pnlr_LT,Caselaw,SyntalexMatch,792989509,,[2003] PNLR 34,,Resolved match,PNLR
s3://vlex-tna-files/ewca/civ/2012/2012-ewca-246-civ.xml,",<citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='793637805'>[2005] PNLR 38</citation>. We will",pnlr_LT,Caselaw,SyntalexMatch,793637805,,[2005] PNLR 38,,Resolved match,PNLR
s3://vlex-tna-files/ewca/civ/2017/2017-ewca-1567-civ.xml,",<citation entityType='SyntalexMatch' ruleName='pnlr_LT' vids='793187645'>[2005] PNLR 35</citation>in many cases",pnlr_LT,Caselaw,SyntalexMatch,793187645,,[2005] PNLR 35,,Resolved match,PNLR
s3://vlex-tna-files/ewhc/ch/2021/2021-ewhc-1457-ch.xml,"Limited v Hudson</span><citation entityType='SyntalexMatch' ruleName='ALR' vids='807456485'>(1978) 18 ALR 1</citation>; <span style=""font-style:italic"">Recovery",ALR,Caselaw,SyntalexMatch,807456485,,(1978) 18 ALR 1,,Resolved match,ALR
s3://vlex-tna-files/ewhc/ch/2011/2011-ewhc-1731-ch.xml,"Corporation Limited </span><citation entityType='SyntalexMatch' ruleName='ALR' vids='802228661'>(1987) 70 ALR 419</citation>, 437; <span",ALR,Caselaw,SyntalexMatch,802228661,,(1987) 70 ALR 419,,Resolved match,ALR
s3://vlex-tna-files/ewhc/comm/2019/2019-ewhc-150-comm.xml,"Council v. Heyman</span>,<citation entityType='SyntalexMatch' ruleName='ALR' vids='804853053'>60 A.L.R. 1</citation>, 48, per",ALR,Caselaw,SyntalexMatch,804853053,,60 A.L.R. 1,,Resolved match,ALR
s3://vlex-tna-files/ewhc/tcc/2010/2010-ewhc-86-tcc.xml,"style=""font-style:italic;text-decoration:underline"">v. Heyman<citation entityType='SyntalexMatch' ruleName='ALR' vids='804853053'>(1985) 60 A.L.R. 1</citation></span> </a><span style=""font-style:italic"">",ALR,Caselaw,SyntalexMatch,804853053,,(1985) 60 A.L.R. 1,,Resolved match,ALR
s3://vlex-tna-files/ewhc/qb/2010/2010-ewhc-1807-qb.xml,"Ltd -v- Paul</span><citation entityType='SyntalexMatch' ruleName='ALR' vids='839242992,804888505'>(1987) 69 ALR 577</citation>. That was",ALR,Caselaw,SyntalexMatch,"839242992,804888505",,(1987) 69 ALR 577,,Resolved match,ALR
s3://vlex-tna-files/ewhc/qb/2020/2020-ewhc-901-qb.xml,"Council v. Heyman</span><citation entityType='SyntalexMatch' ruleName='ALR' vids='804853053'>(1985) 60 ALR 1</citation>, 43-44. </p>",ALR,Caselaw,SyntalexMatch,804853053,,(1985) 60 ALR 1,,Resolved match,ALR
s3://vlex-tna-files/ewhc/qb/2018/2018-ewhc-2066-qb.xml,"<p class=""FootnoteText""><span> </span><citation entityType='SyntalexMatch' ruleName='ALR' vids='803274509'>(1983) 44 ALR 607</citation></p> </authorialNote>. At",ALR,Caselaw,SyntalexMatch,803274509,,(1983) 44 ALR 607,,Resolved match,ALR
s3://vlex-tna-files/ewhc/admlty/2009/2009-ewhc-889-admlty.xml,"FCA FC 68,<citation entityType='SyntalexMatch' ruleName='ALR' vids='803317489'>(2005) 219 ALR 48</citation>at paragraph 144",ALR,Caselaw,SyntalexMatch,803317489,,(2005) 219 ALR 48,,Resolved match,ALR
s3://vlex-tna-files/uksc/2021/2021-uksc-45.xml,"<span style=""font-family:Calibri, sans-serif""><citation entityType='SyntalexMatch' ruleName='ALR' vids='801903801'>(1985) 63 ALR 466</citation>, the claimant,",ALR,Caselaw,SyntalexMatch,801903801,,(1985) 63 ALR 466,,Resolved match,ALR
s3://vlex-tna-files/ewhc/ch/2021/2021-ewhc-787-ch.xml,"Ltd.</span> <span style=""font-style:italic""><citation entityType='SyntalexMatch' ruleName='VLR' vids='803207821'>[1951] V.L.R. 458</citation>), and quite",VLR,Caselaw,SyntalexMatch,803207821,,[1951] V.L.R. 458,,Resolved match,VLR
s3://vlex-tna-files/ewhc/ipec/2020/2020-ewhc-3391-ipec.xml,;<citation entityType='SyntalexMatch' ruleName='ECDR' vids='807028385'>[2012] ECDR 25</citation>at [44]–[47] and,ECDR,Caselaw,SyntalexMatch,807028385,,[2012] ECDR 25,,Resolved match,ECDR
s3://vlex-tna-files/ewca/civ/2021/2021-ewca-441-civ.xml,",<citation entityType='SyntalexMatch' ruleName='ECDR' vids='792661305'>[2015] ECDR 1</citation>; </p> </content>",ECDR,Caselaw,SyntalexMatch,792661305,,[2015] ECDR 1,,Resolved match,ECDR
s3://vlex-tna-files/ewca/civ/2021/2021-ewca-441-civ.xml,",<citation entityType='SyntalexMatch' ruleName='ECDR' vids='793725525'>[2014] ECDR 7</citation>(“<span style=""font-style:italic"">Paramount</span>”) at",ECDR,Caselaw,SyntalexMatch,793725525,,[2014] ECDR 7,,Resolved match,ECDR
s3://vlex-tna-files/ewhc/ch/2021/2021-ewhc-3432-ch.xml,"style=""font-style:italic"">Cruddas v Calvert</span><citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='793011145'>[2015] EMLR 16</citation>at [para.114] per",EMLR_LT,Caselaw,SyntalexMatch,793011145,,[2015] EMLR 16,,Resolved match,EMLR
s3://vlex-tna-files/ewhc/ch/2016/2016-ewhc-3342-ch.xml,World Service BV</span><citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='793218373'>[2002] EMLR 27</citation>in which it,EMLR_LT,Caselaw,SyntalexMatch,793218373,,[2002] EMLR 27,,Resolved match,EMLR
s3://vlex-tna-files/ewhc/admin/2013/2013-ewhc-2574-admin.xml,"v Al Fayed</span><citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='805195473'>[2001] EMLR 15</citation>, CA and",EMLR_LT,Caselaw,SyntalexMatch,805195473,,[2001] EMLR 15,,Resolved match,EMLR
s3://vlex-tna-files/ewhc/ipec/2015/2015-ewhc-1772-ipec.xml,"style=""font-style:italic""> </span>EWHC 14;<citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='804292457'>[2002] E.M.L.R. 28</citation>). As Lord",EMLR_LT,Caselaw,SyntalexMatch,804292457,,[2002] E.M.L.R. 28,,Resolved match,EMLR
s3://vlex-tna-files/ewhc/qb/2019/2019-ewhc-606-qb.xml,Communications Ltd </span><citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='806603169'>[1999] EMLR 385</citation>. This was,EMLR_LT,Caselaw,SyntalexMatch,806603169,,[1999] EMLR 385,,Resolved match,EMLR
s3://vlex-tna-files/ewhc/qb/2021/2021-ewhc-1201-qb.xml,"Persons Unknown</span><span style=""font-weight:bold""><citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='793361281'>[2007] EMLR 10</citation></span>, Eady J",EMLR_LT,Caselaw,SyntalexMatch,793361281,,[2007] EMLR 10,,Resolved match,EMLR
s3://vlex-tna-files/ewhc/qb/2021/2021-ewhc-1201-qb.xml,"O’Brien </span><span style=""font-weight:bold""><citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='793579573'>[2003] EMLR 37</citation></span>[22]. </p> </content>",EMLR_LT,Caselaw,SyntalexMatch,793579573,,[2003] EMLR 37,,Resolved match,EMLR
s3://vlex-tna-files/ewhc/pat/2017/2017-ewhc-2988-pat.xml,"Society v MCPS</span><citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='803374689'>[2008] EMLR 5</citation>, the Copyright",EMLR_LT,Caselaw,SyntalexMatch,803374689,,[2008] EMLR 5,,Resolved match,EMLR
s3://vlex-tna-files/ewhc/pat/2017/2017-ewhc-711-pat.xml,"Society v MCPS</span><citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='803374689'>[2008] EMLR 5</citation>, the Copyright",EMLR_LT,Caselaw,SyntalexMatch,803374689,,[2008] EMLR 5,,Resolved match,EMLR
s3://vlex-tna-files/ewhc/pat/2021/2021-ewhc-530-pat.xml,"<p class=""footnotedescription""><span> </span><citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='804381785'>[1998] EMLR 161</citation>. </p> </authorialNote>",EMLR_LT,Caselaw,SyntalexMatch,804381785,,[1998] EMLR 161,,Resolved match,EMLR
s3://vlex-tna-files/ewcop/2016/2016-ewcop-21.xml,",<citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='794015249'>[2009] EMLR 26</citation>at paragraph 30,",EMLR_LT,Caselaw,SyntalexMatch,794015249,,[2009] EMLR 26,,Resolved match,EMLR
s3://vlex-tna-files/ewcop/2016/2016-ewcop-21.xml,:<citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='794006377'>[2015] EMLR 4</citation>. It was,EMLR_LT,Caselaw,SyntalexMatch,794006377,,[2015] EMLR 4,,Resolved match,EMLR
s3://vlex-tna-files/ewcop/2016/2016-ewcop-21.xml,"NGN Ltd </span><citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='792702213'>[2011] EMLR 27</citation>at paragraph 85),",EMLR_LT,Caselaw,SyntalexMatch,792702213,,[2011] EMLR 27,,Resolved match,EMLR
s3://vlex-tna-files/ewfc/2019/2019-ewfc-14.xml,",<citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='792647081'>[2014] EMLR 26</citation>, paras 41-43,",EMLR_LT,Caselaw,SyntalexMatch,792647081,,[2014] EMLR 26,,Resolved match,EMLR
s3://vlex-tna-files/uksc/2021/2021-uksc-45.xml,";<citation entityType='SyntalexMatch' ruleName='EMLR_LT' vids='794006377'>[2015] EMLR 4</citation>, para 108.</span>",EMLR_LT,Caselaw,SyntalexMatch,794006377,,[2015] EMLR 4,,Resolved match,EMLR
s3://vlex-tna-files/ewhc/ch/2018/2018-ewhc-766-ch.xml,"Properties (In administration)</span><citation entityType='SyntalexMatch' ruleName='CSOH' vids='807195933'>[2013] CSOH 120</citation>, which was",CSOH,Caselaw,SyntalexMatch,807195933,,[2013] CSOH 120,,Resolved match,CSOH
s3://vlex-tna-files/ewhc/qb/2019/2019-ewhc-3408-qb.xml,Ltd v Agilisys</span><citation entityType='SyntalexMatch' ruleName='CSOH' vids='878436115'>[2018] CSOH 112</citation>by Lord Bannatyne.,CSOH,Caselaw,SyntalexMatch,878436115,,[2018] CSOH 112,,Resolved match,CSOH
s3://vlex-tna-files/ewhc/ch/2018/2018-ewhc-1077-ch.xml,"FSA v. Rourke<citation entityType='SyntalexMatch' ruleName='CPRep' vids='806708057'>[2002] CP Rep. 14</citation>, where Neuberger",CPRep,Caselaw,SyntalexMatch,806708057,,[2002] CP Rep. 14,,Resolved match,CP Rep
s3://vlex-tna-files/ewhc/tcc/2020/2020-ewhc-1581-tcc.xml,v. Rourke </span><citation entityType='SyntalexMatch' ruleName='CPRep' vids='806708057'>[2002] C.P. Rep. 14</citation>: </p> </content>,CPRep,Caselaw,SyntalexMatch,806708057,,[2002] C.P. Rep. 14,,Resolved match,CP Rep
s3://vlex-tna-files/ewhc/pat/2017/2017-ewhc-395-pat.xml,Authority v Rourke</span><citation entityType='SyntalexMatch' ruleName='CPRep' vids='806708057'>[2002] C.P. Rep. 14</citation>Neuberger J stated,CPRep,Caselaw,SyntalexMatch,806708057,,[2002] C.P. Rep. 14,,Resolved match,CP Rep
s3://vlex-tna-files/ewhc/ch/2018/2018-ewhc-2616-ch.xml,"Order Stores Ltd</span><citation entityType='SyntalexMatch' ruleName='SLT' vids='792643505'>1982 SLT 533</citation>; <span style=""font-style:italic"">Linden",SLT,Caselaw,SyntalexMatch,792643505,,1982 SLT 533,,Resolved match,SLT
s3://vlex-tna-files/ewhc/ch/2018/2018-ewhc-2616-ch.xml,Order Stores Ltd</span><citation entityType='SyntalexMatch' ruleName='SLT' vids='792643505'>1982 SLT 533</citation>at 538. </p>,SLT,Caselaw,SyntalexMatch,792643505,,1982 SLT 533,,Resolved match,SLT
s3://vlex-tna-files/ewhc/comm/2006/2006-ewhc-1900-comm.xml,Trunk Trailer Ltd</span><citation entityType='SyntalexMatch' ruleName='SLT' vids='807504585'>[1987] S.L.T. 58</citation>manufacturers of trailers,SLT,Caselaw,SyntalexMatch,807504585,,[1987] S.L.T. 58,,Resolved match,SLT
s3://vlex-tna-files/ewhc/qb/2008/2008-ewhc-1838-qb.xml,"style=""font-style:italic"">Hunter v Hanley</span><citation entityType='SyntalexMatch' ruleName='SLT' vids='807216245'>[1955] SLT 213</citation>which the judge",SLT,Caselaw,SyntalexMatch,807216245,,[1955] SLT 213,,Resolved match,SLT
s3://vlex-tna-files/ewhc/admlty/2018/2018-ewhc-389-admlty.xml,"Ltd.</span> <span style=""font-weight:bold;color:#000000"">,<citation entityType='SyntalexMatch' ruleName='SLT' vids='807518441'>1982 S.L.T. 131</citation>), and the",SLT,Caselaw,SyntalexMatch,807518441,,1982 S.L.T. 131,,Resolved match,SLT
s3://vlex-tna-files/ewcop/2013/2013-ewcop-4020.xml,v Mahmud </span><citation entityType='SyntalexMatch' ruleName='SLT' vids='803425869'>[1994] SLT 599</citation></p> </authorialNote> (said,SLT,Caselaw,SyntalexMatch,803425869,,[1994] SLT 599,,Resolved match,SLT
s3://vlex-tna-files/ewhc/admin/2013/2013-ewhc-899-admin.xml,v Simmenthal Sp</span><citation entityType='SyntalexMatch' ruleName='ECR1' vids='869343039'>[1978] ECR 629</citation>at [24]).]</p> </content>,ECR1,Caselaw,SyntalexMatch,869343039,,[1978] ECR 629,,Resolved match,ECR
s3://vlex-tna-files/ewhc/admin/2015/2015-ewhc-1723-admin.xml,v Finanzamt Munster-Innenstadt<citation entityType='SyntalexMatch' ruleName='ECR1' vids='869343027'>[1982] ECR 53</citation>)”.</p> </content> </level>,ECR1,Caselaw,SyntalexMatch,869343027,,[1982] ECR 53,,Resolved match,ECR
s3://vlex-tna-files/ewhc/admin/2005/2005-ewhc-1677-admin.xml,"<span style=""font-style:italic"">Simmenthal</span><citation entityType='SyntalexMatch' ruleName='ECR1' vids='869343039'>[1978] ECR 629</citation>at 645. </p>",ECR1,Caselaw,SyntalexMatch,869343039,,[1978] ECR 629,,Resolved match,ECR
s3://vlex-tna-files/ewca/civ/2016/2016-ewca-1180-civ.xml,<citation entityType='SyntalexMatch' ruleName='ECR1' vids='869343027'>[1982] ECR 53</citation>.</p> </content> </level>,ECR1,Caselaw,SyntalexMatch,869343027,,[1982] ECR 53,,Resolved match,ECR
s3://vlex-tna-files/ewhc/ch/2018/2018-ewhc-2839-ch.xml,von Hartz</span> (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838662629'>Case 170/84)</citation><citation entityType='SyntalexMatch' ruleName='ICRa',Sector6c,Caselaw,SyntalexMatch,838662629,,Case 170/84),,Resolved match,Case
s3://vlex-tna-files/ewhc/ch/2018/2018-ewhc-2839-ch.xml,European Communities</span> (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838646869'>Cases 75/82)</citation><citation entityType='SyntalexMatch' ruleName='CMLR1b',Sector6c,Caselaw,SyntalexMatch,838646869,,Cases 75/82),,Resolved match,Cases
s3://vlex-tna-files/ewhc/ch/2018/2018-ewhc-2839-ch.xml,"to this effect,<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838567849'>Case 151/84</citation><span style=""text-decoration:underline"">Roberts</span> <citation",Sector6c,Caselaw,SyntalexMatch,838567849,,Case 151/84,,Resolved match,Case
s3://vlex-tna-files/ewhc/ch/2018/2018-ewhc-2839-ch.xml,v. France (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838624549'>Case 318/86)</citation><citation entityType='SyntalexMatch' ruleName='ECR1',Sector6c,Caselaw,SyntalexMatch,838624549,,Case 318/86),,Resolved match,Case
s3://vlex-tna-files/ewhc/ch/2018/2018-ewhc-2839-ch.xml,Dansk Arbejdsgiverforening (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838500029'>Case 109/88)</citation><citation entityType='SyntalexMatch' ruleName='ICRa',Sector6c,Caselaw,SyntalexMatch,838500029,,Case 109/88),,Resolved match,Case
s3://vlex-tna-files/ewhc/ch/2018/2018-ewhc-2839-ch.xml,"<span style=""font-style:italic"">Danfoss (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838500029'>Case 109/88)</citation><citation entityType='SyntalexMatch' ruleName='ICRa'",Sector6c,Caselaw,SyntalexMatch,838500029,,Case 109/88),,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2013/2013-ewhc-899-admin.xml,"(“the ECJ”) in<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='869343039'>case 106/77</citation><span style=""font-style:italic"">Amministrazione delle",Sector6c,Caselaw,SyntalexMatch,869343039,,case 106/77,,Resolved match,case
s3://vlex-tna-files/ewhc/admin/2013/2013-ewhc-899-admin.xml,"<span style=""font-style:italic"">Simmenthal</span> principles<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='869343039'>[(Case 106/77</citation><span style=""font-style:italic"">Amministrazion Delle",Sector6c,Caselaw,SyntalexMatch,869343039,,[(Case 106/77,,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2013/2013-ewhc-899-admin.xml,"for judgment in<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838750945'>Case 6/60</citation><span style=""font-style:italic"">Humblet v",Sector6c,Caselaw,SyntalexMatch,838750945,,Case 6/60,,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2013/2013-ewhc-899-admin.xml,"of effectiveness; see<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838505709'>Case 33/76</citation><a href=""http://login.westlaw.co.uk/maf/wluk/app/document?src=doc&amp;linktype=ref&amp;&amp;context",Sector6c,Caselaw,SyntalexMatch,838505709,,Case 33/76,,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2015/2015-ewhc-1723-admin.xml,State (judgment in<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='869343027'>Case 8/81</citation>Becker v Finanzamt,Sector6c,Caselaw,SyntalexMatch,869343027,,Case 8/81,,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2015/2015-ewhc-1723-admin.xml,"(see, in particular,<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838783185'>Case 327/82</citation><span style=""font-style:italic"">Ekro</span> <citation",Sector6c,Caselaw,SyntalexMatch,838783185,,Case 327/82,,Resolved match,Case
